tweet_id	created_at	full_text	sentiment
1320517598568734720	2020-10-26 00:08:24	The White House still has not released a health care plan. #60Minutes #Trump https://t.co/hvz3VUE1J2	0.48214420676231384
1320500147231592448	2020-10-25 22:59:03	"To: @realDonaldTrump 

Which of these #Trump children will ""MOST LIKELY"" be convicted of committing a Crime?"	0.11365920305252075
1319664817226059776	2020-10-23 15:39:45	Whatever you do, DON’T BELIEVE THE POLLS.  Vote like #biden was 10points down.  REMEMBER 2016!  Don’t become complacent; those polls will kill us if you do!  #VoteBlueToSaveAmerica	0.3368530571460724
1320716749449371652	2020-10-26 13:19:45	@marcorubio Then you will be voting #Biden in 2020! Trump is the way of the wicked! He has led us to ruin! https://t.co/WjWGdqL994	0.732733428478241
1320752889992720384	2020-10-26 15:43:22	We talk about #Trump and China this week on show. https://t.co/cdnUi1FNr9	0.512024462223053
1320752889208463362	2020-10-26 15:43:21	"#Biden - The ""Sniffer in Chief"" is Too Close for Comfort.  

#NeverBiden  #NeverBidenHarris   #VoteTrump  #Trump2020 #SaveAmerica from deranged #Democrats 
#VoteRED  #VoteRepublican Up &amp; Down the #Ballot https://t.co/e48UUXi1af"	0.3891565799713135
1320517598568734720	2020-10-26 00:08:24	The White House still has not released a health care plan. #60Minutes #Trump https://t.co/hvz3VUE1J2	0.48214420676231384
1320752878953218049	2020-10-26 15:43:19	Trump again insisted that he has a healthcare plan, despite spending four years fighting to gut the Affordable Care Act without proposing a replacement for it. https://t.co/E0xrDZ3sf5 #news #trump #ACA #USElections2020	0.354125440120697
1320736981639483393	2020-10-26 14:40:09	Dear black people...when you go to vote remember that '#Trump could help you but you're too lazy and unmotivated to help yourself.' Wow...  #Kushner https://t.co/2FbHSoswQA	0.40811586380004883
1320752862905810944	2020-10-26 15:43:15	@realDonaldTrump Hey Donnie. How does Attorney General Hillary Clinton sound to you? #TrumpSurrendered #TrumpCovidCoverup #TrumpIsNotWell #TrumpHasCovid #BidenHarris #BidenHarrisToSaveAmerica #TrumpLied200KAmericansdied  #biden #LincolnProject #realDonaldTrump #BidenWonTheDebate	0.5051667094230652
1320753061128785920	2020-10-26 15:44:02	George Bush 🤣 #Biden is mentally fucked ,bet he calls a lid 🤣🤣	0.11187279224395752
1320753013791752192	2020-10-26 15:43:51	"@WhiteHouse #President #Trump falsely claimed the worsening #coronavirus outbreak in the U.S. is a “Fake News Media Conspiracy...” Public health officials and infectious disease experts dispute that claim.
https://t.co/1pW6XYju8P"	0.11411216855049133
1320752995462565889	2020-10-26 15:43:47	"@TrxlyHer @ZGal #Trump For President and Roll the World,ahahahah 🥳🥳

#BtcGal #VouchHer"	0.5716128945350647
1320752983328501762	2020-10-26 15:43:44	@seungminkim @Yamiche The lightening pace to confirm &amp; install #Barrett to the Supreme Court is desperate attempt by #Trump &amp; #GOP to rig &amp; overturn the 2020 election. At minimum, ethically she must recuse herself from All election-related matters. Otherwise the court will have no legitimacy at all ! https://t.co/KPpf8nnQ1C	0.3834722638130188
1320752981021650945	2020-10-26 15:43:43	"American Jews brutally assaulted by #Biden supporters. This #antisemitic violence has no place in #Election2020 .  The Biden campaign needs to stand up and condemn the repeated violence of its extremist base.
https://t.co/72KrpbwkHQ"	0.11076629161834717
1316425376382550017	2020-10-14 17:07:22	"#Pennsylvania manufacturer forced to correct #Biden's lie that it was ""thinking of shutting down.""

""...set the record straight and let you know this statement is untrue. This site and plant are an integral part of the business and our community."":

https://t.co/mDm2SgZSiM

#MAGA"	0.19695314764976501
1320752934347436032	2020-10-26 15:43:32	"@GOPChairwoman @realDonaldTrump #President #Trump falsely claimed the worsening #coronavirus outbreak in the U.S. is a “Fake News Media Conspiracy...” Public health officials and infectious disease experts dispute that claim.
https://t.co/1pW6XYju8P"	0.11880376935005188
1320752741451530240	2020-10-26 15:42:46	"You either love him or hate him. But in spite of the fact that he says or does a lot of things that lots of people don't agree with there is still a lot to learn from him. @realDonaldTrump #Trump 

📝#blog article
https://t.co/lvvL6Gqoer

🎥#YouTube video 
https://t.co/7s09BbUto6 https://t.co/gNwBMMeBHH"	0.349513977766037
1320752828747550727	2020-10-26 15:43:07	"#JaredKushner hits the nail square on the head right here. Even what he’s says about #Trump not always saying the right things, but doing the right things 😎🇺🇸👊🏿

https://t.co/FSJvCfqZDa"	0.4181482791900635
1320294946423906304	2020-10-25 09:23:39	NYC: Someone just dropped a sh-tload of TAR on the BLM mural in front of #Trump tower. 🤣 Deblasio is going to have a fit. Epic! https://t.co/8vyO0umwCS	0.525174081325531
1320753042334093312	2020-10-26 15:43:58	WHAT YOUR INNER VOICE SAYS ABOUT YOU WITH JON KELLY https://t.co/Oz5ztc3MNV via @YouTube  Secrets revealed! #btk #TrumpIsLosing #Trump #coronavirus #scary #SubscribeNow #NewVideos #BidenLeaks #BidenLaptop #cbradioshow #CreepyUncleJoe #WOW #YouTuber https://t.co/fosBUaIUba	0.6307673454284668
1320752924432211971	2020-10-26 15:43:30	"@JustVent6 @HKrassenstein Only shows how #desperate they are. They know their #losing!
#TLOL #trump #LiesofLies #HerdMentality for his #herd!
#HerdImmunity the only #plan!
#HerdStupidity is his only #gotcha #moment!
#GOP is #Gone #Oath #Pathetic!"	0.6617097854614258
1320748064936742913	2020-10-26 15:24:11	Elsewhere, #WangWen's #unitedfront exploitation of #US #China #academics 4 #ForeignInfluence &amp; #infowar ends that advance &amp; defend the #CCP r expressly described. No doubt this includes attacking #Trump admin &amp; others who have called out #XiJInping &amp; the #CCP's malign behavior. https://t.co/83sisWtxpN	0.3198906183242798
1320752843398221825	2020-10-26 15:43:10	@iamwill Remember when #trump was a media friendly rich guy and everyone was so ready to be friends with him,after he became president all that media glory disappeared and the man was pronounced racist and so on I'll be honest I don't see what a failed politician like Biden has to offer.	0.1767902672290802
1320419206127439872	2020-10-25 17:37:25	The lid is on! How does the #Biden campaign do this with a straight face? We’re less than two weeks away from a presidential election, and the Democratic candidate is literally hiding in the basement. You wouldn’t believe it, if you didn’t actually see it happening. https://t.co/8jLH4VAUWP	0.28129494190216064
1320742770395521025	2020-10-26 15:03:09	Dear Americans especially Indian Origin Please Vote for #Trump a Prez Who hasn't Started a War after Reagan, he loves peace and prosperity for America and the World. He's Good for India too. A #Trump win is beneficial to both US &amp; India. Vote Sensibly 🙏🙏🙏	0.4009837210178375
1320471673229901824	2020-10-25 21:05:54	"I don't mean to be a Debbie Downer, but we can't let up on the gas.

Look at the polls for #Pennsylvania, #Florida, #Michigan, &amp; #Wisconsin for 2016 &amp; now [click each to expand].

TURNOUT IS CRITICAL. 
🗣Wake up friends/family who may not be politically engaged. #VoteEarly #Biden https://t.co/hum30YKPUN"	0.38931506872177124
1320752715157409792	2020-10-26 15:42:40	@LandOfFree2015 China loves #Trump, Trump loves China, #XiJinping told Trump how deadly #Covid19 is, Trump took his chance and turned it into #TrumpVirus which has killed 230K Americans including his own supporter Herman Cain! How much hate does it take for Trump to kill so many?! ask your God.	0.17489013075828552
1320748762143346688	2020-10-26 15:26:57	#MeToo is a sham if they don’t speak out for this child! #changemyvote #ChangeYourVote #Biden https://t.co/pWPZDAvbXs	0.43653345108032227
1320752663588319238	2020-10-26 15:42:28	#Biden George...Washington?  Bush?  King George?  Oh oh...Boy George??  Maybe 🤔 St. George?  George Orwell??Ugh...George😈Soros??🥴 https://t.co/JKb8WPIMK4	0.2673051655292511
1320752790658973696	2020-10-26 15:42:58	"@charliekirk11 #President #Trump falsely claimed the worsening #coronavirus outbreak in the U.S. is a “Fake News Media Conspiracy...” Public health officials and infectious disease experts dispute that claim.
https://t.co/1pW6XYju8P"	0.11411216855049133
1320747693094952965	2020-10-26 15:22:42	"Trump gave $1.35 trillion, to corporations — and their top executives and shareholders #Trump’s tax bill generated a windfall to the 1%. 
“It’s the continuance of 40 years of upward siphoning of nation’s wealth to a tiny elite,” says Blyth. #Biden 2020
 https://t.co/iyliniA5Og"	0.40581244230270386
1320752717720129536	2020-10-26 15:42:40	"@RTErdogan Mexico And Cartels - The New Sacrifices
https://t.co/mHP8sbeF2w

#Chile #AMAs #CDTVライブライブ 
#WallsViennettaxWin #Trump #USA #MondayMotivation #Biden #BTS 
#KKRvsKXIP #IPL2020 #COVID19 
#ม็อบ26ตุลา #Belarus #Odell #Kushner 
#USElection2020 #Uturn #Tesco #EndSARS #Mexico"	0.5137026309967041
1320752694458421251	2020-10-26 15:42:35	"@IngrahamAngle #President #Trump falsely claimed the worsening #coronavirus outbreak in the U.S. is a “Fake News Media Conspiracy...” Public health officials and infectious disease experts dispute that claim.
https://t.co/1pW6XYju8P"	0.11411216855049133
1320752650019688448	2020-10-26 15:42:24	And now #Kushner is telling the Black community that #Trump’s policies would help them, if only they *wanted* to be successful!!! Sure, give everybody at least 43 million, and we’ll be as successful as you, you #pos. https://t.co/7q1P9zxrs4	0.6736646294593811
1320751457361121287	2020-10-26 15:37:40	Fact!!  If someone supports #Trump then they don't respect me so I don't respect them.  All their begging and pleading and excuses are meaningless when they vote GOP to kill Americans!! https://t.co/QnxxCbESa0	0.14204663038253784
1319774219358490626	2020-10-23 22:54:28	Go watch Bad President the movie #thisweekend #film #trump #hollywood #makecomedygreatagain https://t.co/R8nwGKr3kB	0.6812940239906311
1320200286099640320	2020-10-25 03:07:30	#WOW ... Phone conversation between @JoeBiden &amp; Ukrainian President Poroshenko 2 weeks AFTER 2016 election.  Hear it in HIS OWN WORDS, #Biden trying to protect his own assets. #Biden2020 #MAGA2020 #Trump2020 @JennaEllisEsq @DonaldJTrumpJr @RealJamesWoods https://t.co/ZmVxeotIfV	0.35731184482574463
1320752595812536320	2020-10-26 15:42:11	"@Meidas_Viviana @RoArquette @MeidasTouch Exactly.

#Wow. #Trump the evil snake.

He is the most repulsive person I've ever heard speaking (only on TV &amp; online - thankfully never in person)."	0.2434110939502716
1320752591450578944	2020-10-26 15:42:10	#VoteHimOut2020 Phuck #trump https://t.co/UVE4yyBB0H	0.5280627012252808
1320752741451530240	2020-10-26 15:42:46	"You either love him or hate him. But in spite of the fact that he says or does a lot of things that lots of people don't agree with there is still a lot to learn from him. @realDonaldTrump #Trump 

📝#blog article
https://t.co/lvvL6Gqoer

🎥#YouTube video 
https://t.co/7s09BbUto6 https://t.co/gNwBMMeBHH"	0.3570083677768707
1320752685553979392	2020-10-26 15:42:33	"@tribelaw Is that really true? You must be kidding. Just blank pages???? 
#OMG 
#trump 
#healthcare
#BidenHarris2020"	0.3458521366119385
1320740438396051457	2020-10-26 14:53:53	#trump voted over the weekend in Florida. I thought he already voted by absentee ballot!	0.4909042716026306
1320749185407344641	2020-10-26 15:28:38	".@Rasmussen_Poll: #Trump ahead of #Biden, with 52% approval rating

https://t.co/5xpiT9tC6G"	0.5724721550941467
1320752628553469952	2020-10-26 15:42:19	"@DismantleNRA GROSS!!!  He makes me sick actually.... He does fancy his daughter... I think of the way he speaks of her and think if my father EVER spoke of me that way I would be very very concerned... He's revolting... #trump #TrumpIsALaughingStock 

 @dismantleNRA"	0.5057650208473206
1320752491164676096	2020-10-26 15:41:46	If #Trump had a record to run on, he wouldn't need to mention his opponent once. But no...	0.26613128185272217
1320747420226146305	2020-10-26 15:21:37	"Must be nice to be healthy enough to go around and spread lies.

1.15 M dead Worldwide 
43 M cases  Worldwide 

I voted for someone who ACTUALLY HAS A PLAN &amp; doesn't gin his base up with ""it will disappear Nov 4th""

#ONEV1 #DemVoice1 #Biden
 https://t.co/8kX2gihXTN"	0.5411202907562256
1320752616712871937	2020-10-26 15:42:16	"What I want to know is ""What has #Trump done for your life personally that makes you want to vote for him again?"" Bet no one answers."	0.42006033658981323
1320752602347425794	2020-10-26 15:42:13	@DowdEdward After he confused Bush for Trump the campaign can't risk him out in public. They'll hit #Biden w 25th Amendment in week 1 should he win.	0.3310951590538025
1320752509334528002	2020-10-26 15:41:51	@KamrynHopes This is our America.  And won't be #biden s America.  IF #biden wins and these childerns parents still can't be found is #Biden heled to the same standard? When one person dies of covid under #biden, is one death still too many? Will Dems and the media still have same standards?	0.30338403582572937
1320186599498420225	2020-10-25 02:13:07	"Thanks to daddy #Trump Jr can #Hunt &amp; the #Taxpayers Pay ($75,000)

https://t.co/hSltUWoLhV

#Daddy #Kills #Animals by gutting the #EndangeredSpeciesAct allowing BIG #OIL to #Drill in #Alaska’s #WildlifeRefuge...

A VOTE for TRUMP is a VOTE AGAINST ANIMALS
https://t.co/1W6XiShLA1"	0.6409553289413452
1320749185407344641	2020-10-26 15:28:38	".@Rasmussen_Poll: #Trump ahead of #Biden, with 52% approval rating

https://t.co/5xpiT9tC6G"	0.5724721550941467
1320752555463450624	2020-10-26 15:42:02	@rdcarrington @planb_usa All it's doing is discouraging #Democrat voters. #Trump voters are past crawling on broken glass to get to the polls. At this point, they'd take their chances wading through a crocodile reunion (which they have to do everyday anyway, figuratively speaking, lol.)	0.2254028618335724
1320691528948502528	2020-10-26 11:39:32	Hard work at @Twitter  #BidenLeaks #HunterBiden #Trump https://t.co/epg3vavZYy	0.5038876533508301
1320752534449999873	2020-10-26 15:41:57	You Will Know on an Election Night or the Following Morning If It's a Trump Landslide. #Trump #Biden #Election2020 #ElectionNight #Stocks #WallStreet #Dow #Dow40K	0.5640514492988586
1320752530759000065	2020-10-26 15:41:56	@gensler_john Curious. The #Biden/#Kamala campaign is essentially at arms length while the #Trump/#Pence campaign is proactive and face-to-face. No wonder the former has been dubbed “#HidinBiden”. Joe forgetting who he’s running against thus week is yet another gaffe.	0.28602081537246704
1320752520407453703	2020-10-26 15:41:53	"WOW! Read this.
‘We’re in the endgame NOW’: Brian Cates’ thread details how it’s about to get REAL this week and it AIN’T good for #Biden https://t.co/M589xDpOTM"	0.6283718943595886
1320752499201089536	2020-10-26 15:41:48	This is who #trump is. #VoteHimOut2020 https://t.co/1eGoXw4US8	0.6331704258918762
1320752491164676096	2020-10-26 15:41:46	If #Trump had a record to run on, he wouldn't need to mention his opponent once. But no...	0.26613128185272217
1320752487897288704	2020-10-26 15:41:46	⁦@GOP⁩ ⁦@GOPChairwoman⁩ Yes, you must #Spread #Disinformation #SuppressTheVote #Gerrymander #Depend on #Foreign #Interference in #Elections #CrossCheck to remove legitimate #Ballots because you can’t win fairly, as you are #Outnumbered https://t.co/ae5CThPdua	0.5091397762298584
1320752480997625857	2020-10-26 15:41:44	Evil wins when good men do nothing.  Vote for Joe.  #vote #biden	0.4284982681274414
1320711781400993792	2020-10-26 13:00:00	#Biden boasts about putting up 'the most extensive and inclusive voter fraud organization in the history of US politics'... Come again? https://t.co/3FicJdSI6g	0.38278499245643616
1320200286099640320	2020-10-25 03:07:30	#WOW ... Phone conversation between @JoeBiden &amp; Ukrainian President Poroshenko 2 weeks AFTER 2016 election.  Hear it in HIS OWN WORDS, #Biden trying to protect his own assets. #Biden2020 #MAGA2020 #Trump2020 @JennaEllisEsq @DonaldJTrumpJr @RealJamesWoods https://t.co/ZmVxeotIfV	0.35731184482574463
1320200173340020738	2020-10-25 03:07:04	"Just went live -- my take on #Trump Executive Order that makes it possible for him to fire #TonyFauci &amp; other #COVID19 fighters in the govt that dare to disagree with him.
https://t.co/s9JncTrg8Q"	0.3971467912197113
1320396505803419648	2020-10-25 16:07:13	"Do you Agree with @realDonaldTrump saying @JoeBiden used his #VP position to enrich his family??

Please vote &amp; retweet to spread poll, Thanks!

EVERYONE IS WELCOME TO PARTICIPATE!

#Biden #Trump #JoeBiden #KAG #VoteBiden #BidenCrimeFamiily #SundayFeels #SundayFunday #Sunday"	0.673018753528595
1320749185407344641	2020-10-26 15:28:38	".@Rasmussen_Poll: #Trump ahead of #Biden, with 52% approval rating

https://t.co/5xpiT9tC6G"	0.5724721550941467
1320471673229901824	2020-10-25 21:05:54	"I don't mean to be a Debbie Downer, but we can't let up on the gas.

Look at the polls for #Pennsylvania, #Florida, #Michigan, &amp; #Wisconsin for 2016 &amp; now [click each to expand].

TURNOUT IS CRITICAL. 
🗣Wake up friends/family who may not be politically engaged. #VoteEarly #Biden https://t.co/hum30YKPUN"	0.38931506872177124
1320752323677728769	2020-10-26 15:41:07	"@Franklin_Graham #President #Trump falsely claimed the worsening #coronavirus outbreak in the U.S. is a “Fake News Media Conspiracy...”
https://t.co/1pW6XYju8P"	0.1709502637386322
1320752323568783361	2020-10-26 15:41:06	Biden sold out America. #Biden  #BidenCrimeFamiily #CorruptJoeBiden https://t.co/cQrNqBz8bk	0.5055054426193237
1320752323254198274	2020-10-26 15:41:06	"WTF....??
 As of September 21, President Trump has racked up 3,403 conflicts of interest. The list reads like an instruction manual for how not to drain the swamp!

#TrumpIsALoser 
#TrumpIsALaughingStock 
#BidenHarris2020 
#Biden 
#trumpconflict
#RepublicansForBiden"	0.28784698247909546
1320752896712036355	2020-10-26 15:43:23	"@therecount Says the clown who keeps gleefully spastic ""dancing"" on the graves of Americans who died unnecessarily thanks to his negligent pandemic non-response! #tRump 
#VoteHimOut!
#VOTE #VoteEarly #VoteBiden #VoteBidenHarris"	0.2516850233078003
1320749185407344641	2020-10-26 15:28:38	".@Rasmussen_Poll: #Trump ahead of #Biden, with 52% approval rating

https://t.co/5xpiT9tC6G"	0.5724721550941467
1320752763748392960	2020-10-26 15:42:51	"@MeidasTouch Can’t wait for Trump to be Imprisoned!  

Trump followers -You think you’ve found the ultimate candidate. You have instead found a CULT. Just because Trump hates the same people as you doesn’t make him a good man.  Do research on CULTS. #TrumpIsACriminal #TrumpIsLosing #Biden https://t.co/3iYKFRCuup"	0.36065614223480225
1320752755657637894	2020-10-26 15:42:50	Trump Had a Full-Blown Meltdown Last Night on '60 Minutes' https://t.co/E0xrDZl3DF #news #trump #UnfitToBePresident #USElections2020 #COVID19	0.44524478912353516
1320747719971999750	2020-10-26 15:22:49	"To all of the proud #MAGA and #Trump supporters, I know facts and logic are not needed but just humor me for a sec.

How does more testing affect the also growing hospitalization rate?

#AskingForAFriend 
#COVID19 
#coronavirus https://t.co/OFiCeWVK3G"	0.44412463903427124
1320752571401838593	2020-10-26 15:42:06	Please join me and my friends - including @paoramos of @VICENews - on Thursday as we talk #Miami, #Cuba, #elections, and the future of #democracy —— Zoom link to follow, open to everyone. @miami_freedom @fcoloninFL https://t.co/pt4PFx0qAq	0.6753624081611633
1318257723205562368	2020-10-19 18:28:27	I covered the 2016 election and stayed in touch with many of the #Trump voters I met along the way, to see if they’d stick with him. I decided to check in with some of them - here’s what they think of him now....not scientific of course, but interesting to follow up...👇🏽	0.559686005115509
1320749363233280002	2020-10-26 15:29:21	"#Trump is a parasite who took from working and middle class and gave it to richest people on Earth and dumped over $1.35 trillion into the lap of the 1%
Vote him out https://t.co/iyliniA5Og"	0.29931095242500305
1320752453852270600	2020-10-26 15:41:38	@RichardGrenell More than 215k people are dead, right? Thx to #trump. But of course, it’s still a flu, will disappear...  In german there is a word : #covidiot  for these people...	0.3403429388999939
1320752436802473985	2020-10-26 15:41:33	"""#Trump &amp; the #GOP’s main plan has been to cripple &amp; steal the election, NOT to win it in a “normal”/conventional fashion.""
""Americans may have to get in the streets &amp; stay there to compel the nation’s power elite to force #TrumpOut.""
@Streetwriter17 
https://t.co/e8Uuf2KYjS"	0.4063047766685486
1320719573033701376	2020-10-26 13:30:58	"#Ohio and #Iowa we need you!! Let’s do this thing!! 💙💥💙 

#AmericaOrTrump 
#VoteEarly 
#BidenHarris2020 

US election polls tracker: who is leading in the #swingstates, #Rump or #Biden? 

https://t.co/F1k98W5Zfx"	0.6013543009757996
1320726890408255494	2020-10-26 14:00:03	"A battlecry of #GOP supporters of #AmyConeyBarrettSCOTUS vote praise her opposition to ""the administrative state."" It's a phrase few #Democrats know. But #Trump took a bold step last week that allows him to start the process, &amp; #Republicans are ecstatic. https://t.co/s9JncTrg8Q"	0.4132440686225891
1320752400664305664	2020-10-26 15:41:25	Elections shouldn't be about sides or teams. They should be about what kind of country you want, for yourself and your children and grandchildren. Its healthy to switch allegiance. #Trump #TrumpLandslide2020 #Trump2020Landslide #MAGA #KAG2020LandslideVictory #KAG2020 #KAG	0.5192025899887085
1320752398512566272	2020-10-26 15:41:24	"It's a one candidate election. 
#Trump vs. #NeverTrump"	0.5501196980476379
1320651600298430464	2020-10-26 09:00:52	"How much is @realDonaldTrump worth? 

Judging by his Scottish golf resorts, not as much as you think, writes @steveclapham, founder of Behind the Balance Sheet --&gt; https://t.co/uKQzE3KNew 

#DonaldTrump #TrumpNetWorth #Trump"	0.593292772769928
1320752375397691393	2020-10-26 15:41:19	"Communist #China to invade the U.S. and #Taiwan on #Biden’s declaration of victory. #WuhanClan 
#WuhanClanAintNuthinToFuckWith https://t.co/5iA5kq9lZ5"	0.3415929079055786
1320752366715625476	2020-10-26 15:41:17	"If you need motivation to grind through another week, just know that you managed to endure 4 years of torture, unlike a certain baby who can't even last #60Minutes 

#DressTrump #Trump #60MinutesInterview  #BabyTrump 
#MondayMotivation #MondayMorning https://t.co/heyNY32SNa"	0.33621180057525635
1320517598568734720	2020-10-26 00:08:24	The White House still has not released a health care plan. #60Minutes #Trump https://t.co/hvz3VUE1J2	0.48214420676231384
1320752322633441280	2020-10-26 15:41:06	Senior Fellow At The #CouncilonForeignRelations And Former #CDC Director Jewish #TomFrieden Pleads GUILTY In SEX ABUSE Case Gets NO Jail Time https://t.co/VOlP63dogb #WHO #COVID19 #Epstein #Scamdemic #BillGates #Trump #MAGA	0.22583726048469543
1320752574711123974	2020-10-26 15:42:06	This right here #Florida #Republicans - you can still change your mind because the world be a better place for your own kids under #Biden than it will be with four more years of fake billionaire tax cheat whining about why he had to kill your healthcare and then you. #VOTE https://t.co/OmqM3t7PqR	0.19690954685211182
1320736591799853064	2020-10-26 14:38:36	@realDonaldTrump Trump was supposed to #MAGA 4 years ago. All we got was high unemployment, major recession. Time for change. Time for #Biden https://t.co/wQCZPJoDpu	0.27480512857437134
1320752433153396737	2020-10-26 15:41:33	"Foreign influence
#Biden vs. #Trump
https://t.co/v4kDG6WV5D"	0.446804404258728
1320749185407344641	2020-10-26 15:28:38	".@Rasmussen_Poll: #Trump ahead of #Biden, with 52% approval rating

https://t.co/5xpiT9tC6G"	0.5724721550941467
1320752316673191936	2020-10-26 15:41:05	#Trump Collapse https://t.co/ScfEWylm98	0.41539672017097473
1320752283857178630	2020-10-26 15:40:57	@carmenne @KFaulders Oh look! You found a graphic made by liberal shills who hate #Trump. That’s WAY more impactful than hard cold FACTS. Lol #Idiot #VoteRed	0.3303236663341522
1320752310604189697	2020-10-26 15:41:03	@WhiteHouse get your egos aside and get it done, you do anything for a single #vote but for the citizens you do nothing! #StimulusNow #STIMULUSPACKAGE #stimuluschecks #pelosi #Vote2020 #trump @JoeBiden @realDonaldTrump @TeamPelosi @SpeakerPelosi @larry_kudlow @stevenmnuchin1 @MarkMeadows	0.5153255462646484
1320752307374620674	2020-10-26 15:41:03	"Joe #Biden  confuses Donald #Trump  with George #Bush...

Com'on silly #JoeBiden  !  Your one and only neuron is starting to fail....
#Election2020 https://t.co/yspiZsPHge"	0.39597442746162415
1320751457361121287	2020-10-26 15:37:40	Fact!!  If someone supports #Trump then they don't respect me so I don't respect them.  All their begging and pleading and excuses are meaningless when they vote GOP to kill Americans!! https://t.co/QnxxCbESa0	0.14204663038253784
1320517598568734720	2020-10-26 00:08:24	The White House still has not released a health care plan. #60Minutes #Trump https://t.co/hvz3VUE1J2	0.48214420676231384
1320752280816259077	2020-10-26 15:40:56	"ANOTHER rapper endorsing #Trump!!!

#lilpump https://t.co/X9hohPLwXc"	0.658348798751831
1320752282535940097	2020-10-26 15:40:57	"#TiredofWinning yet #PA ?
#TrumpLiedAmericansDied #TrumpCovidHoax has killed 225,000 Americans as of Monday and there’s no end in sight.
#MAGA #Trump supporters you’ve been duped, con’d, tricked, lied to and sacrificed.
#VoteBlueToEndThisNightmare https://t.co/BH81qgRnjT"	0.19066521525382996
1320738597780246534	2020-10-26 14:46:34	"On May 30, @POTUS #Trump lapdog #BillBarr, without evidence or charges, blamed ""far left"" for violence after a Minneapolis police bldg was set ablaze.

Today, #DOJ is charging *right-wing* saboteurs with attacking that building.

But Barr's damage was done https://t.co/cveV7twlrF"	0.2074490487575531
1320749363233280002	2020-10-26 15:29:21	"#Trump is a parasite who took from working and middle class and gave it to richest people on Earth and dumped over $1.35 trillion into the lap of the 1%
Vote him out https://t.co/iyliniA5Og"	0.29931095242500305
1320752236901896194	2020-10-26 15:40:46	We are in a whole pandemic and this clown president complaining cause people testing to see if they gonna die!! #Clown #BidenHarris2020 #Biden #BidenCares #ByeDon2020 #COVID19 #coronavirus	0.21646350622177124
1320747384490655747	2020-10-26 15:21:29	"Latest prediction... #Trump wins 382 - 156 in a landslide! #Biden gives concession speech from his basement!

Check out this 2020 election forecast via @270toWin https://t.co/u3K4XM2ntO #2020election"	0.6121492981910706
1320749185407344641	2020-10-26 15:28:38	".@Rasmussen_Poll: #Trump ahead of #Biden, with 52% approval rating

https://t.co/5xpiT9tC6G"	0.5724721550941467
1320752215087149057	2020-10-26 15:40:41	"@FoxNews #President #Trump falsely claimed the worsening #coronavirus outbreak in the U.S. is a “Fake News Media Conspiracy...”
https://t.co/1pW6XYju8P"	0.1709502637386322
